Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,GPU model,GPU type,Weight (kg),Battery,Battery (Wh),Battery life (hours),Price (VND),Original Price (VND),Is Installment 0%,Student Discount (VND),Gifts,Stock Status,url,image,source,saved_path,detail_specs_html_path,norm_ram,norm_storage,norm_price,norm_weight,norm_screen,norm_battery,gpu_score,norm_cpu,battery_score,base_performance_score,gaming_score,ai_graphics_score,office_score,portability_score,general_score,is_gaming_ready,is_ai_ready,is_business_ready,is_ultrabook,is_light,is_small_screen,is_large_screen
"Laptop Acer Gaming Nitro ProPanel ANV15-41-R0Y4 R7 7735HS/16GB/512GB/15.6""FHD/Nvidia GeForce RTX4050 6GB/Win11",acer,AMD,ryzen 7,7.0,nan,16,,,512.0,15.6,,nan,NVIDIA,RTX 4050,Dedicated,nan,nan,nan,nan,29990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/acer-gaming-nitro-v-15-propanel-anv15-41-r0y4-r7-7735hs?sku=00920714,https://cdn2.fptshop.com.vn/unsafe/acer_nitro_propanel_anv15_41_black_01_0e20a85af5.png,fpt,,,0.23076923076923067,0.0,0.19788519637462235,0.5,0.8333333333333333,0.5,0.64,0.5790000000000001,0.5,0.48716538461538467,0.5404067307692307,0.532765,0.49422442307692305,0.43333333333333335,0.4795755416666667,False,False,False,False,False,False,True
"Laptop Acer Gaming Nitro ProPanel ANV15-52-59RR Core 5 210H/AI/16GB/512GB/15.6""/Nvidia GeForce RTX5050 8GB/Win11",acer,Intel,core 5,nan,nan,16,,,512.0,15.6,,nan,NVIDIA,RTX 5050,Dedicated,nan,nan,nan,nan,33990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/acer-gaming-nitro-v-15-propanel-anv15-52-59rr-core-5-210h?sku=00923433,https://cdn2.fptshop.com.vn/unsafe/acer_nitro_propanel_anv15_52_black_logo_ai_b69623a59b.png,fpt,,,0.23076923076923067,0.0,0.2583081570996979,0.5,0.8333333333333333,0.5,0.64,0.341,0.5,0.38006538461538464,0.5136317307692307,0.500635,0.44602942307692306,0.43333333333333335,0.42040279166666666,False,False,False,False,False,False,True
"Laptop HP 14-ep1200TU Ultra 7 155H/AI/24GB/512GB/14""FHD/Win11 (D0BG9PA)",hp,Intel,ultra 7,7.0,nan,24,,,512.0,14.0,,nan,Intel,Intel Arc Graphics,Integrated,nan,nan,nan,nan,26990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-14-ep1200tu-ultra-7-155h-d0bg9pa?sku=00924920,https://cdn2.fptshop.com.vn/unsafe/hp_14_ep1201tu_bac_01_49ace4ff87.png,fpt,,,0.6153846153846153,0.0,0.15256797583081572,0.5,0.1666666666666668,0.5,0.48,0.5790000000000001,0.5,0.4968576923076924,0.5045221153846153,0.5053650000000001,0.4985859615384616,0.5666666666666667,0.5115972083333333,False,False,False,False,False,True,False
"Laptop Asus Vivobook S16 M3607GA-SH034W Ryzen AI 7 445/16GB/512GB/16"" OLED/Win11",asus,AMD,ryzen ai 7,7.0,nan,16,,,512.0,16.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,27990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s16-m3607ga-sh034w-ryzen-ai-7-445?sku=00925806,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s16_m3607ga_xam_logo_ai_69fea31214.png,fpt,,,0.23076923076923067,0.0,0.16767371601208458,0.5,1.0,0.5,0.48,0.3425,0.5,0.3327403846153846,0.4058004807692307,0.3984375,0.42473317307692304,0.4,0.38758906249999997,False,False,False,False,False,False,True
"Laptop Acer Aspire 7 Gaming A715-59G-57TU i5 12450H/16GB/512GB/15.6""FHD/Nvidia Geforce RTX3050 6GB/Win11",acer,nan,core i5,nan,nan,16,,,512.0,15.6,,nan,NVIDIA,RTX 3050,Dedicated,nan,nan,nan,nan,21490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-7-gaming-a715-59g-57tu-i5-12450h-16gb?sku=00919259,https://cdn2.fptshop.com.vn/unsafe/Acer_Aspire_7_Gaming_A715_59_G_1_8776bc6007.png,fpt,,,0.23076923076923067,0.0,0.06948640483383686,0.5,0.8333333333333333,0.5,0.64,0.341,0.5,0.38006538461538464,0.5136317307692307,0.500635,0.44602942307692306,0.43333333333333335,0.42040279166666666,False,False,False,False,False,False,True
"Laptop Asus Vivobook S14 S3407CA-LY095WS Ultra 5 225H/AI/16GB/512GB/14"" WUXGA/Win11/Office HS24/OS365",asus,Intel,ultra 5,5.0,nan,16,,,512.0,14.0,,nan,Intel,Intel UHD,Integrated,1.4,nan,nan,nan,23690000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s14-s3407ca-ly095ws-ultra-5-225h,https://cdn2.fptshop.com.vn/unsafe/00918028_asus_vivobook_s14_s3407_gray_1_4fb4dd18ec.png,fpt,,,0.23076923076923067,0.0,0.1027190332326284,0.0,0.1666666666666668,0.5,0.48,0.4481428571428572,0.5,0.38027967032967036,0.4176853021978022,0.4126992857142857,0.2711258516483517,0.3416666666666667,0.3234378511904762,False,False,False,False,True,True,False
"Laptop Colorful Rimbook L1 i3-1220P/16GB/512GB/15.6"" FHD/Win11_CA30016512C-G-E1AD",colorful,Intel,i3-1220p,12.0,nan,16,,,512.0,15.6,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,12990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/colorful-rimbook-l1-i3-1220p-ca30016512c-g-e1ac?sku=00918649,https://cdn2.fptshop.com.vn/unsafe/colorful_rimbook_l1_xam_1_96ce53228b.png,fpt,,,0.23076923076923067,0.0,0.0,0.5,0.8333333333333333,0.5,0.48,0.5046428571428572,0.5,0.40570467032967034,0.42404155219780215,0.4203267857142857,0.4575671016483517,0.43333333333333335,0.4345684970238095,False,False,False,False,False,False,True
"Laptop Lenovo Ideapad Slim 3 14IRH10 i5 13420H/16GB/512GB/14""WUXGA_OLED/Win 11",lenovo,nan,core i5,nan,nan,16,,,512.0,14.0,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,20590000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-3-14irh10-i5-13420h-83k0000bvn?sku=00917914,https://cdn2.fptshop.com.vn/unsafe/lenovo_ideapad_slim_3_14irh10_1_6defde5f51.png,fpt,,,0.23076923076923067,0.0,0.055891238670694864,0.5,0.1666666666666668,0.5,0.48,0.341,0.5,0.3320653846153846,0.40563173076923076,0.398235,0.4244294230769231,0.5666666666666667,0.42054945833333335,False,False,False,False,False,True,False
"Laptop Asus Vivobook S14 M3407HA-SF490W R7-260/AI/16GB/512GB/14""OLED/Win11",asus,AMD,ryzen 7,7.0,nan,16,,,512.0,14.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,24890000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s14-m3407ha-sf490w-r7-260?sku=00926887,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s14_m3407ga_xam_logo_ai_368a191e44.png,fpt,,,0.23076923076923067,0.0,0.12084592145015106,0.5,0.1666666666666668,0.5,0.48,0.5790000000000001,0.5,0.4391653846153847,0.43240673076923075,0.430365,0.4726244230769231,0.5666666666666667,0.4797222083333334,False,False,False,False,False,True,False
"Laptop Acer Aspire Lite 14 AL14-52P-309T i3-1305U/8GB/512GB/14"" FHD/Win11",acer,Intel,i3-1305u,13.0,nan,8,,,512.0,14.0,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,14490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-lite-14-al14-52p-309t-i3-1305u?sku=00926679,https://cdn2.fptshop.com.vn/unsafe/acer_aspire_lite_14_al14_52p_silver_01_738d57049b.png,fpt,,,0.0,0.0,0.0,0.5,0.1666666666666668,0.5,0.48,0.5260714285714286,0.5,0.38073214285714285,0.3831830357142857,0.3782196428571429,0.4463294642857143,0.5666666666666667,0.4474378422619048,False,False,False,False,False,True,False
"Laptop Dell 15 DC15250 i7-1355U/16GB/512GB/15.6""FHD/Win11/Office Home 2024/Microsoft 365",dell,Intel,i7-1355u,13.0,nan,16,,,512.0,15.6,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,25490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/dell-15-dc15250-i7-1355u-i7u161w11slu-512gb?sku=00924477,https://cdn2.fptshop.com.vn/unsafe/dell_15_dc15250_silver_01_050bd1cfe2.png,fpt,,,0.23076923076923067,0.0,0.1299093655589124,0.5,0.8333333333333333,0.5,0.48,0.7075714285714286,0.5,0.4970225274725275,0.44687101648351646,0.44772214285714285,0.49866013736263737,0.43333333333333335,0.4850216130952381,False,False,False,False,False,False,True
"Laptop HP 14-em0255AU R5-7530U/16GB/512GB/ 14""FHD/Win11 (C81N3PA)",hp,nan,nan,nan,nan,16,,,512.0,14.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,17190000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-14-em0255au-r5-7530u-c81n3pa?sku=00923716,https://cdn2.fptshop.com.vn/unsafe/hp_14_em_bac_01_f60ff4a623.png,fpt,,,0.23076923076923067,0.0,0.004531722054380665,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.2652403846153846,0.3889254807692307,0.3781875,0.394358173076923,0.5666666666666667,0.3836286458333333,False,False,False,False,False,True,False
"Laptop HP EliteBook 8 G1i 14 Ultra 7-258V/AI/32GB/512GB/14"" Touch/Win11 (D8CK0AT)",hp,Intel,core ultra 7,7.0,nan,32,,,512.0,14.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,37990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-elitebook-8-g1i-14-ultra-7-258v-d8ck0at?sku=00928594,https://cdn2.fptshop.com.vn/unsafe/HP_Elite_Book_8_G1i_Bac_logo_ai_88ce7c5e1c.png,fpt,,,1.0,0.0,0.3187311178247734,0.5,0.1666666666666668,0.5,0.48,0.5790000000000001,0.5,0.5545500000000001,0.5766375,0.580365,0.5245475,0.5666666666666667,0.5434722083333334,False,False,False,False,False,True,False
"Laptop Asus Vivobook X1605VA-MB1826W i3-1315U /8GB/512GB/16"" WUXGA/Win11",asus,Intel,i3-1315u,13.0,nan,8,,,512.0,16.0,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,14990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x1605va-mb1826w,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_16_x1605_silver_1_c937da5d17.png,fpt,,,0.0,0.0,0.0,0.5,1.0,0.5,0.48,0.5260714285714286,0.5,0.38073214285714285,0.3831830357142857,0.3782196428571429,0.4463294642857143,0.4,0.4141045089285715,False,False,False,False,False,False,True
"Laptop Asus TUF Gaming A15 FA506NCG-HN329W R7 8845HS/16GB/512GB/15.6""/GeForce RTX3050 4GB/Win11",asus,AMD,ryzen 7,7.0,nan,16,,,512.0,15.6,,nan,NVIDIA,RTX 3050,Dedicated,nan,nan,nan,nan,30990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-a15-fa506ncg-hn329w-r7-8845hs?sku=00928892,https://cdn2.fptshop.com.vn/unsafe/00928892_asus_tuf_gaming_a15_fa506ncg_den_01_75e999ce15.png,fpt,,,0.23076923076923067,0.0,0.21299093655589124,0.5,0.8333333333333333,0.5,0.64,0.5790000000000001,0.5,0.48716538461538467,0.5404067307692307,0.532765,0.49422442307692305,0.43333333333333335,0.4795755416666667,False,False,False,False,False,False,True
"Laptop Lenovo ThinkBook 14 G9 IRL i5 13420H/16GB/512GB/14""WUXGA/Win 11 Home SL (21UY008TVN)",lenovo,nan,core i5,nan,nan,16,,,512.0,14.0,,nan,nan,nan,nan,nan,nan,nan,nan,22590000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-14-g9-irl-i5-13420h?sku=00927279,https://cdn2.fptshop.com.vn/unsafe/lenovo_thinkbook_14_g9_gray_01_633cd72f46.png,fpt,,,0.23076923076923067,0.0,0.08610271903323263,0.5,0.1666666666666668,0.5,0.45,0.341,0.5,0.3230653846153846,0.38538173076923077,0.379035,0.420379423076923,0.5666666666666667,0.4155769583333333,False,False,False,False,False,True,False
"Laptop Acer Aspire Lite 15 AL15-48P-R5MN R5 5625U/8GB/512GB/15.6"" FHD/Win11",acer,AMD,ryzen 5,5.0,nan,8,,,512.0,15.6,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,15990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-lite-15-al15-48p-r5mn-r5-5625u?sku=00927249,https://cdn2.fptshop.com.vn/unsafe/acer_aspire_lite_15_al15_48p_bac_01_fa9d5a12f8.png,fpt,,,0.0,0.0,0.0,0.5,0.8333333333333333,0.5,0.48,0.4481428571428572,0.5,0.34566428571428576,0.3744160714285714,0.36769928571428573,0.43054892857142857,0.43333333333333335,0.40139618452380954,False,False,False,False,False,False,True
"Laptop Colorful Rimbook L1 i5-12450H/16GB/512GB/15.6"" FHD/Win11_CE50016512C-G-E1AD",colorful,Intel,i5-12450h,12.0,nan,16,,,512.0,15.6,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,16990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/colorful-rimbook-l1-i5-12450h-ce50016512c-g-e1ac?sku=00918650,https://cdn2.fptshop.com.vn/unsafe/colorful_rimbook_l1_xam_1_96ce53228b.png,fpt,,,0.23076923076923067,0.0,0.0015105740181268882,0.5,0.8333333333333333,0.5,0.48,0.5981428571428571,0.5,0.44777967032967025,0.4345603021978022,0.4329492857142857,0.47650085164835165,0.43333333333333335,0.4578149345238095,False,False,False,False,False,False,True
"Laptop Acer Gaming Nitro V 15 ANV15-41-R732 R5 6600H/16GB/512GB/15.6""FHD/Nvidia GeForce RTX4050 6GB/Win11",acer,AMD,ryzen 5,5.0,nan,16,,,512.0,15.6,,nan,NVIDIA,RTX 4050,Dedicated,nan,nan,nan,nan,26990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/acer-gaming-nitro-v-15-anv15-41-r732-r5-6600h?sku=00922302,https://cdn2.fptshop.com.vn/unsafe/acer_gaming_nitro_v_anv15_41_r732_den_01_44b5ebae85.png,fpt,,,0.23076923076923067,0.0,0.15256797583081572,0.5,0.8333333333333333,0.5,0.64,0.4481428571428572,0.5,0.42827967032967035,0.5256853021978022,0.5150992857142858,0.4677258516483517,0.43333333333333335,0.44704118452380953,False,False,False,False,False,False,True
"Laptop Asus Vivobook S3607VA-RP056W i7-13620H/16GB/512GB/16"" WUXGA/Win11",asus,Intel,i7-13620h,13.0,nan,16,,,512.0,16.0,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,23590000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s3607va-rp056w-i7-13620h?sku=00920720,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_s3607va_bac_01_551835c77a.png,fpt,,,0.23076923076923067,0.0,0.10120845921450151,0.5,1.0,0.5,0.48,0.7075714285714286,0.5,0.4970225274725275,0.44687101648351646,0.44772214285714285,0.49866013736263737,0.4,0.47835494642857146,False,False,False,False,False,False,True
MacBook Pro 14 M5 Pro 2026 15CPU/16GPU/24GB/1TB/70W,apple,Apple,m5 pro,nan,nan,24,,,1000.0,14.0,,nan,Apple,Apple M5 PRO 16-core GPU,Integrated,nan,22 hours,nan,22.0,59490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-pro-2026-15cpu-16gpu-24gb-1tb?sku=00926608,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_pro_space_black_1_2b3d8ad534.png,fpt,,,0.6153846153846153,0.3279569892473118,0.6435045317220544,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.35572839123242345,0.46923979011579814,0.46302620967741936,0.4350777760545905,0.5666666666666667,0.4336232694892473,False,False,False,False,False,True,False
"Laptop Dell 15 DC15250 i7-1355U/16GB/1TB/15.6""FHD/Win11/Office Home 2024",dell,Intel,i7-1355u,13.0,nan,16,,,1000.0,15.6,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,26990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/dell-15-dc15250-i7-1355u-i7u161w11slu?sku=00923724,https://cdn2.fptshop.com.vn/unsafe/dell_15_dc15250_silver_01_050bd1cfe2.png,fpt,,,0.23076923076923067,0.3279569892473118,0.15256797583081572,0.5,0.8333333333333333,0.5,0.48,0.7075714285714286,0.5,0.5298182263972587,0.45506994121469924,0.45756085253456225,0.5134182018787664,0.43333333333333335,0.5031412367511521,False,False,False,False,False,False,True
MacBook Pro 14 M5 Pro 2026 15CPU/16GPU/24GB/1TB/70W,apple,Apple,m5 pro,nan,nan,24,,,1000.0,14.0,,nan,Apple,Apple M5 PRO 16-core GPU,Integrated,nan,22 hours,nan,22.0,59490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-pro-2026-15cpu-16gpu-24gb-1tb?sku=00926607,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_pro_space_black_1_2b3d8ad534.png,fpt,,,0.6153846153846153,0.3279569892473118,0.6435045317220544,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.35572839123242345,0.46923979011579814,0.46302620967741936,0.4350777760545905,0.5666666666666667,0.4336232694892473,False,False,False,False,False,True,False
"Laptop Asus Vivobook 16 X1607CA-MB990W Ultra 7 255H/AI/16GB/512GB/16""/Win11",asus,Intel,core ultra 7,7.0,nan,16,,,512.0,16.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,24790000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-16-x1607ca-mb990w-ultra-7-255h?sku=00926886,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_x1607_silver_logo_ai_1780fbd9e5.png,fpt,,,0.23076923076923067,0.0,0.11933534743202417,0.5,1.0,0.5,0.48,0.5790000000000001,0.5,0.4391653846153847,0.43240673076923075,0.430365,0.4726244230769231,0.4,0.4463888750000001,False,False,False,False,False,False,True
"Laptop Asus Vivobook Go 15 E1504FA-BQ4821W R5 40/8GB/512GB/15.6"" FHD/Win11",asus,AMD,ryzen 5,5.0,nan,8,,,512.0,15.6,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,17090000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-go-15-e1504fa-bq4821w-r5-40?sku=00928891,https://cdn2.fptshop.com.vn/unsafe/00928891_asus_vivobook_go_15_e1504fa_silver_01_db92f8e172.png,fpt,,,0.0,0.0,0.0030211480362537764,0.5,0.8333333333333333,0.5,0.48,0.4481428571428572,0.5,0.34566428571428576,0.3744160714285714,0.36769928571428573,0.43054892857142857,0.43333333333333335,0.40139618452380954,False,False,False,False,False,False,True
"Laptop HP Gaming Victus 15-fa2732TX i5-13420H/16GB/512GB/15.6""FHD/RTX 4050 6GB/Win11_B85LPPA",hp,Intel,i5-13420h,13.0,nan,16,,,512.0,15.6,,nan,NVIDIA,RTX 4050,Dedicated,nan,nan,nan,nan,29790000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-gaming-victus-15-fa2732tx-i5-13420h-b85lppa?sku=00919198,https://cdn2.fptshop.com.vn/unsafe/hp_gaming_victus_15_fa2732tx_1_59cb49afd5.png,fpt,,,0.23076923076923067,0.0,0.19486404833836857,0.5,0.8333333333333333,0.5,0.64,0.6195714285714287,0.5,0.5054225274725275,0.5449710164835165,0.5382421428571429,0.5024401373626374,0.43333333333333335,0.48966261309523806,False,False,False,False,False,False,True
"Laptop MSI Gaming Katana 15 HX B14WFK-025VN i7 14650HX/AI16GB/512GB/15.6""QHD/RTX5060 8GB/Win11_Balo",msi,nan,core i7,nan,nan,16,,,512.0,15.6,,nan,NVIDIA,RTX 5060,Dedicated,nan,nan,nan,nan,39490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-katana-15-hx-b14wfk-025vn-i7-14650hx?sku=00920583,https://cdn2.fptshop.com.vn/unsafe/00920583_msi_gaming_katana_15hx_b14wx_black_01_78da27f0a4.png,fpt,,,0.23076923076923067,0.0,0.3413897280966767,0.5,0.8333333333333333,0.5,0.64,0.42900000000000005,0.5,0.4196653846153846,0.5235317307692308,0.512515,0.463849423076923,0.43333333333333335,0.4422817916666666,False,False,False,False,False,False,True
"Laptop Asus Vivobook 14 M1407KA-LY849W R5 330/AI/16GB/512GB/14""/Win11",asus,AMD,ryzen ai 5,5.0,nan,16,,,512.0,14.0,,nan,AMD,AMD Radeon Graphics,Integrated,nan,nan,nan,nan,21590000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-14-m1407ka-ly849w-r5-330?sku=00927041,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_14_m1407ka_bac_logo_ai_1f15c7c28c.png,fpt,,,0.23076923076923067,0.0,0.07099697885196375,0.5,0.1666666666666668,0.5,0.48,0.29964285714285716,0.5,0.31345467032967034,0.40097905219780217,0.3926517857142857,0.4160546016483516,0.5666666666666667,0.4102670386904762,False,False,False,False,False,True,False
"Laptop HP Gaming Victus 15-fa2456TX i7 13620H/AI/24GB/512GB/15.6""FHD/GeForce RTX5050 8GB/Win11 (D2HP1PA)",hp,nan,core i7,nan,nan,24,,,512.0,15.6,,nan,NVIDIA,RTX 5050,Dedicated,nan,nan,nan,nan,37390000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-gaming-victus-15-fa2456tx-i7-13620h-d2hp1pa?sku=00926892,https://cdn2.fptshop.com.vn/unsafe/hp_victus_15_fa24_den_01_7edef06eb5.png,fpt,,,0.6153846153846153,0.0,0.30966767371601206,0.5,0.8333333333333333,0.5,0.64,0.42900000000000005,0.5,0.4773576923076923,0.5956471153846153,0.587515,0.4898109615384615,0.43333333333333335,0.47415679166666663,False,False,False,False,False,False,True
"Laptop HP 14-ep1012TU Core 5-120U/16GB/512GB/14""FHD/Win11 (D72CPPA)",hp,Intel,core 5,nan,nan,16,,,512.0,14.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,21990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-14-ep1012tu-core-5-120u-d72cppa?sku=00928596,https://cdn2.fptshop.com.vn/unsafe/00928596_hp_14_ep1012tu_bac_01_b0128a26c0.png,fpt,,,0.23076923076923067,0.0,0.0770392749244713,0.5,0.1666666666666668,0.5,0.48,0.341,0.5,0.3320653846153846,0.40563173076923076,0.398235,0.4244294230769231,0.5666666666666667,0.42054945833333335,False,False,False,False,False,True,False
"Laptop HP ProBook 4 G1ah 14 R5-220/16GB/512GB/14""/Win11_C40JNAT",hp,AMD,ryzen 5,5.0,nan,16,,,512.0,14.0,,nan,AMD,Radeon 740M,Integrated,nan,nan,nan,nan,23490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-probook-4-g1ah-14-r5-220?sku=00922871,https://cdn2.fptshop.com.vn/unsafe/hp_probook_4_g1ah_bac_01_8677f606fe.png,fpt,,,0.23076923076923067,0.0,0.09969788519637462,0.5,0.1666666666666668,0.5,0.48,0.4481428571428572,0.5,0.38027967032967036,0.4176853021978022,0.4126992857142857,0.4461258516483516,0.5666666666666667,0.44718785119047616,False,False,False,False,False,True,False
"Laptop Lenovo Gaming LOQ Essential 15ARP10E R5-7535HS/16GB/512GB/15.6""FHD 144Hz/RTX3050/W11SL (83S0000DVN)",lenovo,AMD,ryzen 5,5.0,nan,16,,,512.0,15.6,,nan,NVIDIA,RTX 3050,Dedicated,nan,nan,nan,nan,25890000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-loq-essential-15arp10e-r5-7535hs-83s0000dvn?sku=00927911,https://cdn2.fptshop.com.vn/unsafe/lenovo_gaming_loq_15arp10e_xam_01_9030b306bc.png,fpt,,,0.23076923076923067,0.0,0.13595166163141995,0.5,0.8333333333333333,0.5,0.64,0.4481428571428572,0.5,0.42827967032967035,0.5256853021978022,0.5150992857142858,0.4677258516483517,0.43333333333333335,0.44704118452380953,False,False,False,False,False,False,True
"Laptop Asus Vivobook X1607CA-MB980W Ultra 5 225H/AI/16GB/512GB/16"" WUXGA/Win11",asus,Intel,core ultra 5,5.0,nan,16,,,512.0,16.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,21990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x1607ca-mb980w-ultra-5-225h?sku=00925128,https://cdn2.fptshop.com.vn/unsafe/asus_vivobook_x1607_silver_logo_ai_1780fbd9e5.png,fpt,,,0.23076923076923067,0.0,0.0770392749244713,0.5,1.0,0.5,0.48,0.4481428571428572,0.5,0.38027967032967036,0.4176853021978022,0.4126992857142857,0.4461258516483516,0.4,0.41385451785714283,False,False,False,False,False,False,True
"Laptop HP 250R G10 Core 7-150U/16GB/512GB/15.6""FHD/Win11 (CC9C0PT)",hp,Intel,core 7,nan,nan,16,,,512.0,15.6,,nan,Intel,Intel Iris Xe,Integrated,nan,nan,nan,nan,24990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/hp-250r-g10-core-7-150u-cc9c0pt?sku=00926744,https://cdn2.fptshop.com.vn/unsafe/hp_250r_g10_silver_01_cf923f35fe.png,fpt,,,0.23076923076923067,0.0,0.12235649546827794,0.5,0.8333333333333333,0.5,0.48,0.42900000000000005,0.5,0.3716653846153846,0.4155317307692307,0.410115,0.44224942307692305,0.43333333333333335,0.41576179166666666,False,False,False,False,False,False,True
"Laptop Gigabyte Gaming A16-CMHH2VN893SH i5 13420H/16GB/512GB/16""FHD/RTX4050 6GB/Win11",gigabyte,nan,core i5,nan,nan,16,,,512.0,16.0,,nan,NVIDIA,RTX 4050,Dedicated,nan,nan,nan,nan,25990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-a16-cmhh2vn893sh-i5-13420h?sku=00919113,https://cdn2.fptshop.com.vn/unsafe/gigabyte_gaming_a16_1_60109e9879.png,fpt,,,0.23076923076923067,0.0,0.13746223564954682,0.5,1.0,0.5,0.64,0.341,0.5,0.38006538461538464,0.5136317307692307,0.500635,0.44602942307692306,0.4,0.413736125,False,False,False,False,False,False,True
